"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 16:26:57 UTC 2025","Tue Sep 16 16:26:57 UTC 2025","20","casatasks","test_task_imsubimage","imsubimage_test","","","test_history","verify history writing"
"passed","Tue Sep 16 14:56:52 UTC 2025","Tue Sep 16 14:56:52 UTC 2025","8","casatools","test_tool_image","ia_isconform_test","","","test_diffaxes",""
"passed","Tue Sep 16 16:27:32 UTC 2025","Tue Sep 16 16:27:33 UTC 2025","691","casatasks","test_task_listpartition","test_MMS_scan","","","testscan1","listpartition MMS scan1: Input MMS"
"passed","Tue Sep 16 16:27:57 UTC 2025","Tue Sep 16 16:27:59 UTC 2025","1252","casatasks","test_task_makemask","test_copy","","","test4_copyimagemask"," (copy mode) testcopy4: copying an image mask (1/0 amsk) to a new image with different coordinates(regrid)"
"passed","Tue Sep 16 15:33:42 UTC 2025","Tue Sep 16 15:33:43 UTC 2025","1498","casatasks","test_task_deconvolve","test_niterparms","","","test_niterparms_nsigma_1"," [niterparms] test_niterparms_nsigma_1 "
"passed","Tue Sep 16 14:56:35 UTC 2025","Tue Sep 16 14:56:35 UTC 2025","1","casatools","test_tool_coordsys","coordsys_test","","","test_linearTransformStokes","Test set linear transform type to stokes"
"passed","Tue Sep 16 15:21:32 UTC 2025","Tue Sep 16 15:21:33 UTC 2025","1720","casatasks","test_task_cvel2","cvel2_test","","","test_mms_heuristics3","cvel2 : MMS heuristic tests"
"passed","Tue Sep 16 15:19:14 UTC 2025","Tue Sep 16 15:19:14 UTC 2025","559","casatasks","test_task_cvel","cvel_test","","","test18","Cvel 18: I/O vis set, input vis with one spw, two fields selected, passall = False, regridding 9..."
"passed","Tue Sep 16 15:28:57 UTC 2025","Tue Sep 16 15:29:09 UTC 2025","11655","casatasks","test_task_deconvolve","test_mask","","","test_mask_1"," [mask] test_mask_1 "
"passed","Tue Sep 16 14:56:50 UTC 2025","Tue Sep 16 14:56:50 UTC 2025","60","casatools","test_tool_image","ia_hanning_test","","","test_regression","Tests moved from imagetest regression"
"passed","Tue Sep 16 15:47:35 UTC 2025","Tue Sep 16 15:47:37 UTC 2025","1969","casatasks","test_task_fringefit","Fringefit_single_tests","","","test_single",""
"passed","Tue Sep 16 15:03:02 UTC 2025","Tue Sep 16 15:03:02 UTC 2025","25","casatools","test_tool_vpmanager","vpmanager_test","","","test13","Test 13: EXPECTED ERROR createantresp - two images have faulty band def"
"skipped","Tue Sep 16 15:19:33 UTC 2025","Tue Sep 16 15:19:33 UTC 2025","0","casatasks","test_task_cvel","cvel_test","","","test47","Cvel 47: SMA input MS with descending freq, 1 spw, nchan not set"
"passed","Tue Sep 16 16:07:32 UTC 2025","Tue Sep 16 16:07:38 UTC 2025","5584","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_sinusoid_none_boxcar_chanA","TestImbaselineOutputs test. No.041 [blfunc=sinusoid, dirkernel=none, spkernel=boxcar]"
"passed","Tue Sep 16 14:56:35 UTC 2025","Tue Sep 16 14:56:35 UTC 2025","1","casatools","test_tool_coordsys","coordsys_test","","","test_reorder","Test that the coords are reordered"
"passed","Tue Sep 16 18:47:45 UTC 2025","Tue Sep 16 18:47:46 UTC 2025","121","casatasks","test_task_uvcontsub","uvcontsub_test","","","test_fitspec_dict_fitorder2","Check different fit orders (0, 1, 2) work, when given in field/spw
        dict, and produce same results as simple command

        "
"passed","Tue Sep 16 15:46:49 UTC 2025","Tue Sep 16 15:46:50 UTC 2025","609","casatasks","test_task_fluxscale","fluxscale_test","","","test_refspwmap","
            test_refspwmap
            ------------------------
        "
"passed","Tue Sep 16 15:35:04 UTC 2025","Tue Sep 16 15:35:04 UTC 2025","601","casatasks","test_task_exportasdm","exportasdm_test","","","test6","Test 6: simulated input MS with pointing table, default output"
"passed","Tue Sep 16 15:46:01 UTC 2025","Tue Sep 16 15:46:01 UTC 2025","176","casatasks","test_task_flagdata","test_bandpass","","","test_manual_antenna_selection_for_bpass","Flagdata:: Manually flag a bpass-based CalTable using antenna selection"
"passed","Tue Sep 16 16:24:17 UTC 2025","Tue Sep 16 16:24:20 UTC 2025","3133","casatasks","test_task_importfitsidi","test_importfitsidi","","","test9","fitsidi-import: Test import from multiple arrays"
"passed","Tue Sep 16 15:21:23 UTC 2025","Tue Sep 16 15:21:26 UTC 2025","3765","casatasks","test_task_cvel2","cvel2_test","","","test6_datacolumn_uppercase","cvel2 6: I/O vis set, more complex input vis, one field selected, one spw selected, passall = True"
"passed","Tue Sep 16 16:00:25 UTC 2025","Tue Sep 16 16:00:31 UTC 2025","6647","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_list_chebyshev_image_boxcar","TestImbaselineExecution method No.084 [maskmode=list, blfunc=chebyshev, dirkernel=image, spkernel=boxcar]"
"passed","Tue Sep 16 15:45:16 UTC 2025","Tue Sep 16 15:45:17 UTC 2025","399","casatasks","test_task_flagdata","test_selections2","","","test_observation2","flagdata: observation ID selections in list mode"
"passed","Tue Sep 16 17:33:00 UTC 2025","Tue Sep 16 17:33:00 UTC 2025","662","casatasks","test_task_smoothcal","smoothcal_test","","","test3","Test 3: Good input should return None"
"passed","Tue Sep 16 15:45:17 UTC 2025","Tue Sep 16 15:45:19 UTC 2025","1611","casatasks","test_task_flagdata","test_elevation","","","test_lower",""
"passed","Tue Sep 16 17:32:22 UTC 2025","Tue Sep 16 17:32:22 UTC 2025","67","casatasks","test_task_simobserve","simobserve_badinputs","","","testBad_inbright","Test bad inbright"
"passed","Tue Sep 16 16:31:48 UTC 2025","Tue Sep 16 16:31:50 UTC 2025","1788","casatasks","test_task_mstransform","test_spectrum_transformations_sigma_unit","","","test_timeavg_data_vs_model_with_sigma_unit","mstransform: Check that the result of time avg DATA with sigma 1 is the same as averaging MODEL"
"passed","Tue Sep 16 16:24:28 UTC 2025","Tue Sep 16 16:24:31 UTC 2025","2342","casatasks","test_task_importuvfits","importuvfits_test","","","test_carmaNewName","test_carmaNewName: Tests to make sure the antnamescheme new functions on CARMA data"
"passed","Tue Sep 16 15:51:18 UTC 2025","Tue Sep 16 15:51:18 UTC 2025","290","casatasks","test_task_ft","ft_test","","","test_multiTerm"," Test that the ft task accepts multi-term data "
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","1","casatasks","test_task_plotbandpass","plotbandpass_2_test","","","test_b_skipspw19high_regression13","test_plotbandpass: test_b_skipspw19high_regression13"
"passed","Tue Sep 16 17:02:55 UTC 2025","Tue Sep 16 17:02:57 UTC 2025","1472","casatasks","test_task_sdcal","sdcal_test_otfraster","","","test_otfraster07","test_otfraster07 --- OTF raster calibration ('otfraster') with default setting."
"passed","Tue Sep 16 14:58:44 UTC 2025","Tue Sep 16 14:58:44 UTC 2025","13","casatools","test_tool_msmetadata","msmetadata_test","","","test_transitions","Test transitions()"
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_3_test","","","test_uid___A002_X61d35c_X4f_regression85","test_plotbandpass: test_uid___A002_X61d35c_X4f_regression85"
"passed","Tue Sep 16 17:01:27 UTC 2025","Tue Sep 16 17:01:27 UTC 2025","25","casatasks","test_task_sdbaseline","sdbaseline_sinusoidTest","","","test122","Sinusoid Test 122: wrong fftthresh (as string '0.0')"
"passed","Tue Sep 16 17:31:20 UTC 2025","Tue Sep 16 17:31:25 UTC 2025","5263","casatasks","test_task_simobserve","simobserve_skycomp","","","testSC_almaptg","Test skymodel + complist simulation: only setpointing (maptype='ALMA')"
"passed","Tue Sep 16 18:47:20 UTC 2025","Tue Sep 16 18:47:20 UTC 2025","436","casatasks","test_task_tsdimaging","sdimaging_test_clipping","","","test_multichan","test_multichan: check if clipping handles multi-channel data properly with nearest interpolation."
"passed","Tue Sep 16 15:43:31 UTC 2025","Tue Sep 16 15:43:31 UTC 2025","114","casatasks","test_task_flagcmd","test_unapply","","","test_unsupported_unapply","flagcmd: raise exception from inpmode=list and unapply"
"passed","Tue Sep 16 18:49:50 UTC 2025","Tue Sep 16 18:49:59 UTC 2025","9122","casatasks","test_task_wvrgcal","wvrgcal_test","","","test11","Test 11:  wvrgcal4quasar_10s.ms, nsol, segsource=False"
"passed","Tue Sep 16 16:27:14 UTC 2025","Tue Sep 16 16:27:14 UTC 2025","0","casatasks","test_task_listhistory","listhistory_test","","","test_emptyInput","Test 1: Empty input should return False"
"passed","Tue Sep 16 15:26:53 UTC 2025","Tue Sep 16 15:27:10 UTC 2025","17026","casatasks","test_task_deconvolve","test_cube","","","test_cube_19"," [cube] test_cube_19 "
"passed","Tue Sep 16 14:58:54 UTC 2025","Tue Sep 16 14:58:54 UTC 2025","19","casatools","test_tool_regionmanager","rg_fromtextfile_test","","","test_read","Read test"
"passed","Tue Sep 16 14:58:41 UTC 2025","Tue Sep 16 14:58:41 UTC 2025","11","casatools","test_tool_msmetadata","msmetadata_test","","","test_ncorrforpol","Test msmetadata.ncorrforpol()"
"passed","Tue Sep 16 14:56:46 UTC 2025","Tue Sep 16 14:56:46 UTC 2025","74","casatools","test_tool_image","ia_convolve2d_test","","","test_copying_of_input_mask","CAS-12904: copy input mask to output image"
"passed","Tue Sep 16 14:56:01 UTC 2025","Tue Sep 16 14:56:03 UTC 2025","2468","casatools","test_tool_calibrater","calibrater_test","","","test_selectVisSpw","Check that spw is properly selected by selectvis"
"passed","Tue Sep 16 17:27:17 UTC 2025","Tue Sep 16 17:27:17 UTC 2025","30","casatasks","test_task_sdsmooth","sdsmooth_test_fail","","","test_sdsmooth_fail06","test_sdsmooth_fail06 --- invalid data column name."
"passed","Tue Sep 16 15:51:38 UTC 2025","Tue Sep 16 15:51:41 UTC 2025","3497","casatasks","test_task_gaincal","gaincal_test","","","test_calModeA","
            test_calModeA
            ---------------
            
            Check that the output with calmode 'a' is equal to a reference calibration table
        "
"passed","Tue Sep 16 16:27:16 UTC 2025","Tue Sep 16 16:27:17 UTC 2025","119","casatasks","test_task_listobs","test_listobs","","","test_arrayMS","Listobs test: Check for the existence of the array parameter in a MS and accepts proper inputs"
"passed","Tue Sep 16 15:20:22 UTC 2025","Tue Sep 16 15:20:22 UTC 2025","37","casatasks","test_task_cvel2","cvel2_test","","","test2","cvel2 2: Only input vis set - expected error"
"passed","Tue Sep 16 14:58:46 UTC 2025","Tue Sep 16 14:58:46 UTC 2025","8","casatools","test_tool_regionmanager","rg_frombcs_test","","","test_multiple_boxes","Test setting multiple boxes"
"passed","Tue Sep 16 18:45:50 UTC 2025","Tue Sep 16 18:45:50 UTC 2025","529","casatasks","test_task_tsdimaging","sdimaging_test_selection","","","test_scan_id_default","Test scan selection (scan='')."
"passed","Tue Sep 16 16:39:46 UTC 2025","Tue Sep 16 16:39:47 UTC 2025","517","casatasks","test_task_plotants","plotants_test","","","test7","Test 7: checkbaselines"
"passed","Tue Sep 16 15:32:53 UTC 2025","Tue Sep 16 15:32:53 UTC 2025","34","casatasks","test_task_deconvolve","test_mtmfsimgval","","","test_mtmfsimgval_missingimgs_psf"," [mtmfsimgval] test_mtmfsimgval_missingimgs_psf "
"passed","Tue Sep 16 15:54:40 UTC 2025","Tue Sep 16 15:54:43 UTC 2025","2413","casatasks","test_task_gencal","test_gencal_antpos_alma","","","test_antpos_alma_empty","This test checks that an exception is thrown
           if the name of any of the antennas in the JSON file
           is not found in the MS"
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_EVLA_single_pol_test","","","test_EVLA_single_pol_regression74","test_plotbandpass: test_EVLA_single_pol_regression74"
"skipped","Tue Sep 16 17:34:15 UTC 2025","Tue Sep 16 17:34:15 UTC 2025","0","casatasks","test_task_split","split_test_tav_then_cvel","","","test_tav_scan","Time averaged SCAN_NUMBER"
"passed","Tue Sep 16 15:46:25 UTC 2025","Tue Sep 16 15:46:26 UTC 2025","836","casatasks","test_task_flagdata","test_flags_propagation_timeavg","","","test_propagation_clip_timebin_2s"," clip, timeavg, timebin=2, propagate flags forth and back "
"passed","Tue Sep 16 18:35:30 UTC 2025","Tue Sep 16 18:35:55 UTC 2025","25040","casatasks","test_task_tclean","test_mtmfsviacube","","","test_mtmfsviacube_awp2"," [mtmfsviacube] test_awp2_mtmfs_cube: test mosaic with mtmfs via cube "
"passed","Tue Sep 16 17:03:46 UTC 2025","Tue Sep 16 17:03:47 UTC 2025","435","casatasks","test_task_sdfit","sdfit_timeaverage","","","testTimespanStateAutoAdded","Test timespan='scan,field' : to see if 'state' is automatically added to timespan."
"passed","Tue Sep 16 18:30:35 UTC 2025","Tue Sep 16 18:30:44 UTC 2025","9073","casatasks","test_task_tclean","test_startmodel","","","test_startmodel_with_mask_mtmfs"," [startmodel] test_startmodel_with_mask_mtmfs : Mask out some regions in the startmodel, before prediction "
"passed","Tue Sep 16 14:54:55 UTC 2025","Tue Sep 16 14:54:56 UTC 2025","778","casatools","test_tool_agentflagger","test_bpass","","","test_tfcrop_cparam_sol1_extension","AgentFlagger:: Test tfcrop first calibration solution product of CPARAM column, 
        and then extend to the other solution for bpass CalTable"
"passed","Tue Sep 16 16:12:06 UTC 2025","Tue Sep 16 16:12:06 UTC 2025","22","casatasks","test_task_importasap","importasap_test","","","test_overwrite","test_overwrite: File existence check."
"passed","Tue Sep 16 15:46:13 UTC 2025","Tue Sep 16 15:46:13 UTC 2025","1","casatasks","test_task_flagdata","TestMergeManualTimerange","","","test_nohash_merge",""
"passed","Tue Sep 16 17:01:16 UTC 2025","Tue Sep 16 17:01:17 UTC 2025","204","casatasks","test_task_sdbaseline","sdbaseline_maskTest","","","test101","Mask Test 101: with masked ranges not touching spectrum edge"
"passed","Tue Sep 16 14:57:05 UTC 2025","Tue Sep 16 14:57:05 UTC 2025","10","casatools","test_tool_image_rebin","ia_rebin_test","","","test_dropdeg","Test dropdeg parameter"
"passed","Tue Sep 16 16:27:04 UTC 2025","Tue Sep 16 16:27:05 UTC 2025","334","casatasks","test_task_initweights","initweights_tsys_map","","","testTinttsysMapNNSp","Test spwmap wtmode='tinttsys', interp='nearest,nearest', dowtsp=True"
"passed","Tue Sep 16 18:39:13 UTC 2025","Tue Sep 16 18:39:19 UTC 2025","6372","casatasks","test_task_tclean","test_mosaic_mtmfs","","","test_mtmfs_mosaic_cbFalse_onefield_upTrue",""
"passed","Tue Sep 16 17:27:19 UTC 2025","Tue Sep 16 17:27:19 UTC 2025","210","casatasks","test_task_sdsmooth","sdsmooth_test_float","","","test_sdsmooth_float_select","test_sdsmooth_float_select --- data selection (spw)."
"passed","Tue Sep 16 18:05:18 UTC 2025","Tue Sep 16 18:05:21 UTC 2025","3217","casatasks","test_task_tclean","test_mask","","","test_mask_autobox_multithresh_with_nsigma_newnoise"," [mask] test_mask__autobox_multithresh :  multi-threshold Autobox invoking the new noise calc."
"passed","Tue Sep 16 16:58:28 UTC 2025","Tue Sep 16 16:58:29 UTC 2025","859","casatasks","test_task_polcal","polcal_test","","","test_knownPolDfllsCirc"," Test polarized calibration with known polarization for Dflls mode "
"passed","Tue Sep 16 14:55:19 UTC 2025","Tue Sep 16 14:55:19 UTC 2025","107","casatools","test_tool_calanalysis","calanalysis_tsys1_get","","","test_get_one_spw"," Test tool get function. Uses the main stuff in CalAnalysys/CalStats::stats "
"skipped","Tue Sep 16 17:34:15 UTC 2025","Tue Sep 16 17:34:15 UTC 2025","0","casatasks","test_task_split","split_test_tav_then_cvel","","","test_tav_time","Time averaged TIME"
"passed","Tue Sep 16 16:59:35 UTC 2025","Tue Sep 16 16:59:46 UTC 2025","10300","casatasks","test_task_sdatmcor","test_sdatmcor","","","test_sdatmcor_intent_selection","Test intent selection: test if selection of ON_SOURCE data (i.e. excluding OFF_SOURCE data) still works."
"passed","Tue Sep 16 16:29:21 UTC 2025","Tue Sep 16 16:29:24 UTC 2025","2405","casatasks","test_task_mstransform","test_SeparateSPWs","","","test_CAS_6529","mstransform: Combine all SPWs and then separated them to obtain the original grid"
"failed","Tue Sep 16 17:33:12 UTC 2025","Tue Sep 16 17:33:12 UTC 2025","96","casatasks","test_task_specfit","specfit_test","","","test_2"," multipixel, two gaussian fit"
"passed","Tue Sep 16 17:59:57 UTC 2025","Tue Sep 16 18:01:40 UTC 2025","103036","casatasks","test_task_tclean","test_cube","","","test_cube_flagged_mosaic_multiscale","CAS-12957: 0-value channels aren't skipped with gridder=mosaic and initial channels are flagged"
"passed","Tue Sep 16 15:42:09 UTC 2025","Tue Sep 16 15:42:11 UTC 2025","2315","casatasks","test_task_fixplanets","fixplanets_test","","","test_median","
            test_median
            -------------
            
            Check that the median value for reftime behaves properly
        "
"passed","Tue Sep 16 17:34:29 UTC 2025","Tue Sep 16 17:34:37 UTC 2025","7868","casatasks","test_task_spxfit","spxfit_test","","","test_mask_and_pixels","Test that the mask and pixels of the output are correct"
"passed","Tue Sep 16 14:55:38 UTC 2025","Tue Sep 16 14:55:40 UTC 2025","2011","casatools","test_tool_calibrater","calibrater_test","","","test_resetSolveApply"," Check that the reset function can clear set apply and solves "
"passed","Tue Sep 16 15:46:29 UTC 2025","Tue Sep 16 15:46:30 UTC 2025","551","casatasks","test_task_flagdata","test_forbid_avg_in_non_autoflagging_list","","","test_forbid_avg_list_quack","flagdata: timeavg=True and channelavg=True should not be accepted in quack
        mode inside list"
"passed","Tue Sep 16 16:25:08 UTC 2025","Tue Sep 16 16:25:10 UTC 2025","1744","casatasks","test_task_importvla","importvla_test_2","","","test_autocorr","test_autocorr: test autocorr parameter"
"passed","Tue Sep 16 15:32:41 UTC 2025","Tue Sep 16 15:32:41 UTC 2025","133","casatasks","test_task_deconvolve","test_imgval","","","test_imgval_missingimgs_model"," [imgval] test_imgval_missingimgs_model "
"passed","Tue Sep 16 18:44:42 UTC 2025","Tue Sep 16 18:44:45 UTC 2025","2713","casatasks","test_task_tsdimaging","sdimaging_test3","","","test301","Test 301: Selected velocity image."
"passed","Tue Sep 16 15:34:39 UTC 2025","Tue Sep 16 15:34:39 UTC 2025","536","casatasks","test_task_defintent","Defintent_tests","","","test_mode_append"," A new intent should be added that appends to the previous intent "
"passed","Tue Sep 16 18:29:59 UTC 2025","Tue Sep 16 18:30:16 UTC 2025","17147","casatasks","test_task_tclean","test_startmodel","","","test_startmodel_mtmfs_restart"," [startmodel] test_startmodel_mtmfs_restart : Restart a multi-term run using 'startmodel' and changed imagename"
"passed","Tue Sep 16 16:27:47 UTC 2025","Tue Sep 16 16:27:47 UTC 2025","388","casatasks","test_task_listvis","listvis_test1","","","test3","Listvis 3: Float data column (CAS-2138)"
"passed","Tue Sep 16 15:15:39 UTC 2025","Tue Sep 16 15:15:39 UTC 2025","4","casatasks","test_task_calstat","calstat_test","","","test_dataColumn","datacolumn test: Check that the datacolumn param makes unique selections"
"passed","Tue Sep 16 15:57:25 UTC 2025","Tue Sep 16 15:57:32 UTC 2025","6552","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_auto_cspline_image_boxcar","TestImbaselineExecution method No.036 [maskmode=auto, blfunc=cspline, dirkernel=image, spkernel=boxcar]"
"passed","Tue Sep 16 16:08:07 UTC 2025","Tue Sep 16 16:08:12 UTC 2025","5252","casatasks","test_task_imcontsub","imcontsub_test","","","test_bad_box","Test bad box parameter causes failure"
"passed","Tue Sep 16 17:34:55 UTC 2025","Tue Sep 16 17:34:55 UTC 2025","225","casatasks","test_task_statwt","statwt_test","","","test_spwsel","Test spw selection"
"passed","Tue Sep 16 15:45:30 UTC 2025","Tue Sep 16 15:45:31 UTC 2025","774","casatasks","test_task_flagdata","test_list_list","","","test_list5","flagdata: select by reason in list mode from a list"
"passed","Tue Sep 16 18:44:33 UTC 2025","Tue Sep 16 18:44:36 UTC 2025","2583","casatasks","test_task_tsdimaging","sdimaging_test2","","","test204","Test 204: Selected frequency image with nearest interpolation."
"passed","Tue Sep 16 15:55:17 UTC 2025","Tue Sep 16 15:55:17 UTC 2025","47","casatasks","test_task_getantposalma","getantposalma_test","","","test_inputs","
        Test inputs meet various constraints. All the exceptions are thrown
        without having queried the server
        "
"passed","Tue Sep 16 15:33:37 UTC 2025","Tue Sep 16 15:33:37 UTC 2025","260","casatasks","test_task_deconvolve","test_restoration","","","test_restoration_onlyrestore"," [restoration] test_restoration_onlyrestore "
"skipped","Tue Sep 16 15:19:16 UTC 2025","Tue Sep 16 15:19:16 UTC 2025","0","casatasks","test_task_cvel","cvel_test","","","test22","Cvel 22: SMA input MS, 24 spws to combine, frequency mode, 210 output channels, negative width"
"passed","Tue Sep 16 15:15:45 UTC 2025","Tue Sep 16 15:15:45 UTC 2025","632","casatasks","test_task_clearcal","clearcal_test","","","test_fieldselect","test field select: Check that field select only changes a portion of the data"
"passed","Tue Sep 16 17:28:02 UTC 2025","Tue Sep 16 17:28:03 UTC 2025","1539","casatasks","test_task_sdtimeaverage","test_sdtimeaverage","","","test_param71","sdtimeaverage::71:: timespan='state'."
"passed","Tue Sep 16 16:26:59 UTC 2025","Tue Sep 16 16:26:59 UTC 2025","11","casatasks","test_task_imval","imval_test","","","test_inputNoInputImage","Test when no image is provided"
"passed","Tue Sep 16 17:32:26 UTC 2025","Tue Sep 16 17:32:29 UTC 2025","3579","casatasks","test_task_simobserve","simobserve_badinputs","","","testBad_indirection","Test bad indirection ('J3000' is defaulted to 'J2000')"
"passed","Tue Sep 16 18:37:44 UTC 2025","Tue Sep 16 18:37:56 UTC 2025","11818","casatasks","test_task_tclean","test_mosaic_mtmfs","","","test_mtmfs_awproject_cbFalse_onefield_upTrue",""
"passed","Tue Sep 16 15:47:06 UTC 2025","Tue Sep 16 15:47:13 UTC 2025","6660","casatasks","test_task_fringefit","Fringefit_tests","","","test_sbd",""
"passed","Tue Sep 16 15:52:19 UTC 2025","Tue Sep 16 15:52:22 UTC 2025","2711","casatasks","test_task_gaincal","gaincal_test","","","test_gainTypeK","
            test_gainTypeK
            ----------------
            
            Check that the output with gaintype k is equal to a reference calibration table
        "
"failed","Tue Sep 16 16:58:48 UTC 2025","Tue Sep 16 16:58:48 UTC 2025","44","casatasks","test_task_rmtables","rmtables_test","","","test_cacheMS","
            test_cacheMS
            -----------------
            
            This test checks that rmtables will remove a MS and its cached information.
            
            The first assert checks that the copy of the MS is removed and the second checks that the cache is empty
        "
"passed","Tue Sep 16 17:34:40 UTC 2025","Tue Sep 16 17:34:43 UTC 2025","2793","casatasks","test_task_statwt","statwt_test","","","test_chanbin","Test channel binning"
"passed","Tue Sep 16 18:47:46 UTC 2025","Tue Sep 16 18:47:46 UTC 2025","365","casatasks","test_task_uvcontsub","uvcontsub_test","","","test_fitspec_dict_fitspec_one_chan","Check fitspec when giving in a dict one spw with 1 channel (perfect fit if
        order 0)"
"passed","Tue Sep 16 14:57:05 UTC 2025","Tue Sep 16 14:57:05 UTC 2025","16","casatools","test_tool_image_regrid","ia_regrid_test","","","test_CAS_4315"," test ia.regrid does not leave image open after tool is closed"
"passed","Tue Sep 16 17:01:12 UTC 2025","Tue Sep 16 17:01:12 UTC 2025","2","casatasks","test_task_sdatmcor","ATMParamTest","","","test_humidity",""
"passed","Tue Sep 16 15:34:38 UTC 2025","Tue Sep 16 15:34:38 UTC 2025","261","casatasks","test_task_deconvolve","test_minimages","","","test_minimages_smallscalebias"," [minimages] test_minimages_smallscalebias "
"passed","Tue Sep 16 15:45:01 UTC 2025","Tue Sep 16 15:45:01 UTC 2025","892","casatasks","test_task_flagdata","test_statistics_queries","","","test13","flagdata: quack mode, quackincrement"
"passed","Tue Sep 16 14:56:35 UTC 2025","Tue Sep 16 14:56:35 UTC 2025","1","casatools","test_tool_coordsys","coordsys_test","","","test_incrementRad","Test increment with radian units"
"passed","Tue Sep 16 14:56:35 UTC 2025","Tue Sep 16 14:56:35 UTC 2025","1","casatools","test_tool_coordsys","coordsys_test","","","test_velocityToFrequencyDiff","Test the drequency diff"
"passed","Tue Sep 16 15:03:00 UTC 2025","Tue Sep 16 15:03:02 UTC 2025","1609","casatools","test_tool_synthesisutils","advisechansel_test","","","test_su_advisechansel_getfreqrange_ephem","Test that frequency range for given data selections for an ephemeris object is returned correctly"
"passed","Tue Sep 16 18:28:19 UTC 2025","Tue Sep 16 18:28:24 UTC 2025","5094","casatasks","test_task_tclean","test_modelvis","","","test_modelvis_3"," [modelpredict] Test_modelvis_3 : mfs with save virtual model "
"passed","Tue Sep 16 17:34:05 UTC 2025","Tue Sep 16 17:34:05 UTC 2025","0","casatasks","test_task_split","split_test_cav","","","test_wt","WEIGHT[5], chan avg. without correlation selection"
"passed","Tue Sep 16 17:02:25 UTC 2025","Tue Sep 16 17:02:25 UTC 2025","178","casatasks","test_task_sdbaseline","sdbaseline_updateweightTest2","","","test030","updateweight=True, sigmavalue='rms'"
"passed","Tue Sep 16 15:33:41 UTC 2025","Tue Sep 16 15:33:42 UTC 2025","882","casatasks","test_task_deconvolve","test_niterparms","","","test_niterparms_gain_2"," [niterparms] test_niterparms_gain_2 "
"passed","Tue Sep 16 16:23:40 UTC 2025","Tue Sep 16 16:23:41 UTC 2025","1299","casatasks","test_task_importatca","test_importatca","","","test1","atca-rpfits-import: Test good input"
"passed","Tue Sep 16 16:30:20 UTC 2025","Tue Sep 16 16:30:20 UTC 2025","143","casatasks","test_task_mstransform","test_weight_spectrum_creation","","","test_usewtspectrum_on","mstransform: when input MS does not have WEIGHT/SIGMA_SPECTRUM columns,
        usewtspectrum=True should be respected"
"passed","Tue Sep 16 18:47:44 UTC 2025","Tue Sep 16 18:47:45 UTC 2025","410","casatasks","test_task_uvcontsub","uvcontsub_test","","","test_datacolumn","Check different datacolumn choices and that results make sense
        depending oninput MS"
"passed","Tue Sep 16 15:34:43 UTC 2025","Tue Sep 16 15:34:44 UTC 2025","399","casatasks","test_task_delmod","delmod_test","","","test_removeotf","
            test_removeotf
            ------------------
            
            Checks that the vitual model is removed when the parameter otf=True
            
            The first assert statment checks that the model does exist initially (this may be unnessisary)
            
            The second assertion checks that the virtual model no longer exists
        "
"passed","Tue Sep 16 17:30:20 UTC 2025","Tue Sep 16 17:30:21 UTC 2025","916","casatasks","test_task_simanalyze","simanalyze_main_usage_modes_test_int","","","test_imaging_False_interferometric_analysis_True_showfidelity_True","test_imaging_False_interferometric_analysis_True_showfidelity_True:
        ----------------------------------------------------------------------
        Not all of the output files will be generated depending on parameter selections
        The image parameter determines if an image is produced (False for no .image file)
        The analyze parameter turns on or off the creation of analytical images
        The showfidelity parameter displays the fidelity image
        "
"passed","Tue Sep 16 17:45:29 UTC 2025","Tue Sep 16 17:45:32 UTC 2025","3042","casatasks","test_task_tclean","test_multifield","","","test_multifield_overlap_mtmfs"," [multifield] Test_Multifield_overlap_mtmfs : Two overlapping image fields, both mt-mfs "
"passed","Tue Sep 16 14:56:36 UTC 2025","Tue Sep 16 14:56:36 UTC 2025","133","casatools","test_tool_image","ia_boxcar_test","","","test_stretch"," ia.boxcar(): Test stretch parameter"
"passed","Tue Sep 16 18:11:51 UTC 2025","Tue Sep 16 18:11:55 UTC 2025","3484","casatasks","test_task_tclean","test_widefield","","","test_mosaicft_newpsfphasecenter","
          test_mosaicft_newpsfphasecenter : different phasecenter for psf
          "
"passed","Tue Sep 16 16:24:25 UTC 2025","Tue Sep 16 16:24:28 UTC 2025","3389","casatasks","test_task_importnro","importnro_test","","","test_timestamp","test_timestamp: Check if timestamp is properly converted to UTC."
"passed","Tue Sep 16 16:24:21 UTC 2025","Tue Sep 16 16:24:25 UTC 2025","3528","casatasks","test_task_importnro","importnro_test","","","test_normal","test_normal: Normal data import."
